;Unnamed: 0;CLIENTNUM;Total_Trans_Amt;Total_Amt_Chng_Q4_Q1;Total_Ct_Chng_Q4_Q1;Total_Trans_Ct;Total_Revolving_Bal;Attrition_Flag
8237;8237;714943233;3911;0.775;0.778;80;1545;0
8238;8238;789579033;5021;0.665;0.68;84;2098;0
8239;8239;708952758;4887;0.71;0.617;76;1542;0
8240;8240;721374033;4341;0.624;0.643;69;1115;0
8241;8241;808891983;4042;0.644;0.714;60;1835;0
8242;8242;794516508;4838;0.532;0.929;81;0;0
8243;8243;714032883;4598;0.927;1.0;80;1591;0
8244;8244;778722033;5626;0.755;1.081;77;1265;0
8245;8245;823578483;4429;0.558;0.529;78;1169;0
8246;8246;715148658;4684;0.595;0.755;86;1039;0
8247;8247;709669533;4488;0.391;0.833;88;1303;0
8248;8248;787467858;4081;0.59;0.421;54;2045;0
8249;8249;708671733;4091;0.598;0.651;71;1499;0
8250;8250;709790058;4985;0.558;0.776;87;1512;0
8251;8251;712714008;4714;0.876;0.8;81;2302;0
8252;8252;715191258;4138;0.679;0.561;64;1999;0
8253;8253;757722708;4246;0.887;0.804;83;0;0
8254;8254;718086783;4738;0.929;0.867;56;0;0
8255;8255;815253708;4144;0.573;0.78;73;1807;0
8256;8256;715083633;5271;0.639;0.854;76;1777;0
8257;8257;792098883;3696;0.539;0.822;82;1204;0
8258;8258;711873858;4667;0.796;0.82;91;1882;0
8259;8259;713931258;1988;0.315;0.355;42;0;1
8260;8260;787591008;4955;0.651;0.627;83;1195;0
8261;8261;801518958;4139;0.919;0.865;69;0;0
8262;8262;713068833;4687;0.762;0.932;85;894;0
8263;8263;710566533;4159;0.564;0.718;67;1372;0
8264;8264;789151983;5244;0.774;0.706;87;1108;0
8265;8265;766673433;4512;0.916;0.778;80;1570;0
8266;8266;807589908;4189;0.68;0.667;80;822;0
8267;8267;708190158;2750;0.983;0.367;41;2426;1
8268;8268;784895358;2870;0.612;0.75;49;0;1
8269;8269;710090133;3908;0.597;0.702;80;1685;0
8270;8270;799242033;4598;0.539;0.623;86;1162;0
8271;8271;719377383;4957;0.753;0.765;90;2025;0
8272;8272;710371683;4097;0.555;0.763;67;2006;0
8273;8273;719926683;4754;0.842;0.674;77;2171;0
8274;8274;793597833;4466;0.537;0.533;69;1568;0
8275;8275;713739708;4479;0.499;0.69;71;2050;0
8276;8276;709389558;4641;0.566;0.7;85;0;0
8277;8277;811907583;4240;0.605;0.396;67;1574;0
8278;8278;709087983;5020;0.62;0.843;94;0;0
8279;8279;712774908;5111;0.794;0.66;83;1861;0
8280;8280;820639908;4378;0.702;0.884;81;2517;0
8281;8281;713497983;3459;0.627;0.71;53;0;0
8282;8282;713489358;3763;0.811;0.864;82;0;0
8283;8283;711381183;4485;0.69;0.889;85;1141;0
8284;8284;814989933;5575;0.778;0.738;73;1058;0
8285;8285;711847833;4833;0.705;0.69;71;1127;0
8286;8286;772837083;3906;0.781;0.977;87;0;0
8287;8287;713652783;5568;1.04;0.957;90;1220;0
8288;8288;719202708;4633;0.742;0.68;84;541;0
8289;8289;714566133;4621;0.621;0.75;91;2356;0
8290;8290;717553683;4608;0.774;1.033;61;2517;0
8291;8291;814987983;4835;0.85;0.75;77;683;0
8292;8292;789588933;3912;0.609;0.975;79;0;0
8293;8293;714317058;3946;0.601;0.75;63;2437;0
8294;8294;772271508;2320;0.726;0.448;42;0;1
8295;8295;716366208;5221;0.986;0.673;82;0;0
8296;8296;710971908;4898;0.79;0.667;80;1780;0
8297;8297;711412533;2416;0.636;0.667;45;1573;1
8298;8298;720593583;5152;0.621;0.765;90;747;0
8299;8299;720165258;5357;0.858;0.978;91;2330;0
8300;8300;716147658;4739;0.649;0.792;86;1601;0
8301;8301;778436283;4015;0.601;1.0;76;1504;0
8302;8302;711492258;5298;0.761;0.919;71;1578;0
8303;8303;771106458;4609;0.689;0.794;61;1313;0
8304;8304;713183508;4861;0.821;0.822;82;1158;0
8305;8305;710832108;4552;0.895;0.8;81;2359;0
8306;8306;719940483;4841;0.712;0.725;88;1663;0
8307;8307;715207458;4802;0.514;0.8;90;1074;0
8308;8308;716839983;4520;0.665;0.923;75;0;0
8309;8309;781073733;4793;0.898;0.63;88;0;0
8310;8310;757594083;4530;0.616;0.762;74;0;0
8311;8311;764496708;4961;0.825;0.783;82;0;0
8312;8312;714080433;4758;0.685;0.558;67;1787;0
8313;8313;757675158;4904;0.687;0.7;85;1851;0
8314;8314;715361433;4194;0.713;0.857;78;994;0
8315;8315;778191933;2305;0.631;0.448;42;2517;1
8316;8316;718792758;5121;0.67;0.702;80;587;0
8317;8317;709738008;5033;0.576;0.8;81;1057;0
8318;8318;799020258;4797;0.488;0.907;82;0;0
8319;8319;718152333;3607;0.725;0.821;51;0;1
8320;8320;716324583;4577;0.75;0.688;81;1892;0
8321;8321;720887058;4753;0.655;0.812;87;0;0
8322;8322;714825408;4971;0.595;0.757;65;2517;0
8323;8323;788620083;4563;0.78;0.712;89;1419;0
8324;8324;719490108;4854;0.883;0.947;74;1779;0
8325;8325;709044183;3995;0.691;0.561;64;824;0
8326;8326;756944133;4452;0.662;0.894;89;2168;0
8327;8327;785285883;2622;0.76;0.71;53;0;1
8328;8328;779770683;5047;0.638;0.837;79;0;0
8329;8329;718510983;3720;0.639;0.894;89;0;0
8330;8330;710322033;4515;0.857;0.925;77;1765;0
8331;8331;710560008;4588;0.647;0.923;75;1738;0
8332;8332;711298458;2338;0.691;0.6;40;0;1
8333;8333;789164283;4726;0.609;0.812;87;1929;0
8334;8334;715773783;2558;0.741;0.652;38;561;1
8335;8335;779158533;4774;0.647;0.805;74;966;0
8336;8336;720463833;5022;0.72;0.854;76;1738;0
8337;8337;712747758;2037;0.445;0.387;43;0;1
8338;8338;771067308;5616;0.758;0.659;73;1908;0
8339;8339;750995508;1679;0.313;0.318;29;1046;1
8340;8340;716171358;4460;0.731;0.771;85;2222;0
8341;8341;794637333;3881;0.546;0.791;77;0;0
8342;8342;718437033;2527;0.731;0.583;38;681;1
8343;8343;718492908;4636;0.605;0.72;86;1554;0
8344;8344;716033508;4514;1.172;1.2;66;1434;0
8345;8345;717603858;4325;0.522;0.75;77;1775;0
8346;8346;714741933;4033;0.785;1.0;76;1759;0
8347;8347;716558283;5247;0.729;0.615;84;1046;0
8348;8348;719022558;5106;0.818;0.762;74;1173;0
8349;8349;717334233;4804;0.669;0.881;79;2517;0
8350;8350;709222008;2422;0.464;0.464;41;2221;1
8351;8351;719192808;4674;0.663;0.821;71;2147;0
8352;8352;719281533;5076;0.69;0.826;84;1388;0
8353;8353;710877108;4171;0.613;1.206;75;1288;0
8354;8354;714155283;4861;0.752;0.638;77;876;0
8355;8355;771214083;4891;0.761;0.806;65;0;0
8356;8356;770581983;4885;0.861;0.63;88;0;0
8357;8357;718742808;2877;0.788;0.581;49;710;1
8358;8358;710257683;4520;0.585;0.659;73;1134;0
8359;8359;721426383;2424;0.775;0.6;40;261;1
8360;8360;721041483;2032;0.426;0.444;39;2517;1
8361;8361;719922558;5346;0.739;0.787;84;0;0
8362;8362;715072533;4456;0.726;0.974;75;0;0
8363;8363;716214108;4892;0.592;0.818;80;0;0
8364;8364;772216833;4510;0.582;0.66;88;1950;0
8365;8365;708553008;4711;0.602;0.882;64;1103;0
8366;8366;778880358;4208;0.595;0.919;71;1648;0
8367;8367;720258183;5421;0.689;0.829;75;2517;0
8368;8368;720689583;5657;0.769;0.517;91;1747;0
8369;8369;758168133;4325;0.544;0.72;86;1060;0
8370;8370;716322783;4538;0.665;0.762;74;1628;0
8371;8371;711118083;4504;0.729;1.051;80;1784;0
8372;8372;709591533;3474;0.686;0.667;60;1115;0
8373;8373;794556333;5236;0.711;1.026;77;1697;0
8374;8374;771630783;4786;0.781;0.776;87;935;0
8375;8375;708672708;3990;0.71;1.031;65;2517;0
8376;8376;715590258;4700;0.76;0.643;69;2070;0
8377;8377;714241083;4349;0.748;0.812;58;2091;0
8378;8378;708416433;2499;0.597;0.464;41;0;1
8379;8379;779183958;2469;0.502;0.267;38;0;1
8380;8380;709061658;4534;0.749;0.977;87;716;0
8381;8381;717384183;4863;0.725;1.135;79;2048;0
8382;8382;778921908;4559;0.7;0.905;80;841;0
8383;8383;714745608;5524;0.854;0.972;71;2071;0
8384;8384;709200633;5443;0.508;0.973;73;0;0
8385;8385;714714558;4698;1.177;0.923;75;2517;0
8386;8386;801363633;5200;0.862;0.929;81;1664;0
8387;8387;778847808;4911;0.712;0.864;82;1245;0
8388;8388;713015433;4543;0.736;0.775;71;1102;0
8389;8389;711666708;2888;0.798;0.562;50;1790;1
8390;8390;809631483;4452;0.678;0.729;83;0;0
8391;8391;808967883;5069;0.886;1.111;76;1262;0
8392;8392;710532258;4906;0.924;0.804;83;1495;0
8393;8393;812235108;4301;0.873;1.417;58;755;0
8394;8394;817293258;4017;0.726;0.853;63;2517;0
8395;8395;714695883;4071;0.648;0.829;75;1583;0
8396;8396;738062658;4231;0.409;0.55;62;1762;0
8397;8397;709518858;4891;0.7;0.776;87;0;0
8398;8398;819634233;1507;0.101;0.222;33;0;1
8399;8399;711272058;4216;0.866;1.367;71;972;0
8400;8400;716262708;4447;0.571;0.821;71;718;0
8401;8401;708928008;4035;0.7;0.891;87;0;0
8402;8402;765755283;4588;0.714;0.762;74;745;0
8403;8403;711922158;5109;0.778;0.722;62;0;0
8404;8404;773177358;5372;0.72;0.788;93;2426;0
8405;8405;779638983;4592;0.728;0.804;83;1573;0
8406;8406;708723858;3843;0.812;0.634;67;1715;0
8407;8407;712184133;5089;0.635;0.455;80;1408;0
8408;8408;709948233;5347;0.714;0.74;87;1899;0
8409;8409;709415583;4490;0.626;0.833;66;1476;0
8410;8410;714005508;4323;0.74;0.684;64;2027;0
8411;8411;712407033;4174;0.623;0.735;59;2403;0
8412;8412;716333283;5269;0.847;0.633;80;1255;0
8413;8413;715534083;4043;0.622;0.738;73;1334;0
8414;8414;789492558;4926;0.6;0.745;82;1276;0
8415;8415;770929383;4828;0.507;0.64;82;993;0
8416;8416;708890133;4659;0.802;1.114;74;0;0
8417;8417;788595183;3499;0.68;0.86;80;686;0
8418;8418;713167383;5154;0.708;0.976;81;1540;0
8419;8419;717704433;4313;0.731;0.545;85;836;0
8420;8420;718590183;5067;0.825;0.865;69;920;0
8421;8421;719019483;4266;0.84;0.75;63;1507;0
8422;8422;710401458;4350;0.801;0.767;76;0;0
8423;8423;720783558;4937;0.524;0.553;73;2216;0
8424;8424;772364358;4413;0.767;0.633;80;811;0
8425;8425;719868183;2843;0.694;0.5;42;0;1
8426;8426;709388058;4906;0.657;0.818;80;1263;0
8427;8427;717004533;4544;0.698;0.929;81;1189;0
8428;8428;714969183;4117;0.788;1.111;76;1639;0
8429;8429;720837708;5103;0.493;0.679;94;2517;0
8430;8430;759947433;4812;0.819;0.653;81;0;0
8431;8431;767404083;2355;0.466;0.621;47;0;1
8432;8432;781926633;4675;0.597;0.692;88;2517;0
8433;8433;772127508;2614;0.706;0.531;49;0;1
8434;8434;720518283;5483;0.604;0.791;77;1371;0
8435;8435;715380483;4462;0.699;0.786;75;0;0
8436;8436;789296133;4601;0.612;0.757;65;770;0
8437;8437;711029358;5011;0.811;0.743;61;1566;0
8438;8438;712615008;3457;0.417;0.571;66;892;0
8439;8439;816826008;4630;0.619;0.714;84;998;0
8440;8440;715488483;4575;0.619;0.786;75;0;0
8441;8441;717759783;5298;0.708;0.714;72;860;0
8442;8442;796083783;2278;0.608;0.727;57;0;1
8443;8443;709925733;5099;0.806;0.951;80;713;0
8444;8444;715309083;4851;0.728;0.642;87;0;0
8445;8445;778441533;2240;0.779;0.478;34;1631;1
8446;8446;715891533;5458;0.702;0.75;84;1305;0
8447;8447;788848458;5089;0.954;1.029;71;1747;0
8448;8448;708399858;4747;0.581;0.791;77;2250;0
8449;8449;711944733;5401;0.852;0.661;93;828;0
8450;8450;712683633;2464;0.569;0.321;37;0;1
8451;8451;785487783;5350;0.743;0.714;96;1409;0
8452;8452;718951683;4763;0.497;0.66;83;1262;0
8453;8453;718329183;3943;0.682;0.744;75;2517;0
8454;8454;788960658;4649;0.693;0.76;88;1742;0
8455;8455;713120433;4569;0.661;0.608;82;2007;0
8456;8456;720980958;4797;0.832;0.851;87;909;0
8457;8457;709606158;4878;0.77;0.87;86;0;0
8458;8458;714168183;4629;0.617;0.791;77;1017;0
8459;8459;712524858;4314;0.63;0.609;74;1649;0
8460;8460;815072283;5110;0.748;0.63;75;1156;0
8461;8461;715980258;4811;0.731;0.925;77;2511;0
8462;8462;788715483;4805;0.874;0.792;86;879;0
8463;8463;809276808;4678;0.806;0.729;83;0;0
8464;8464;708885558;2220;0.596;0.731;45;0;1
8465;8465;789373683;4976;0.635;0.842;70;834;0
8466;8466;714216858;4679;0.81;0.771;85;0;0
8467;8467;719150658;2977;0.894;0.394;46;0;1
8468;8468;712302783;4426;0.991;1.111;76;872;0
8469;8469;799717458;4025;0.649;0.805;74;1453;0
8470;8470;716354883;3048;0.899;0.656;53;0;1
8471;8471;719601708;5052;0.661;0.694;61;1099;0
8472;8472;720150858;2932;0.89;0.913;44;0;1
8473;8473;824915208;5169;0.727;0.745;82;1008;0
8474;8474;798777708;5237;1.01;0.829;75;1177;0
8475;8475;805229133;4514;0.482;0.591;70;0;0
8476;8476;716365233;4881;1.049;0.923;75;964;0
8477;8477;796544133;4468;0.565;0.75;84;1654;0
8478;8478;778143183;5098;0.754;1.071;58;0;0
8479;8479;717011958;4494;0.728;0.708;82;0;0
8480;8480;778264008;4699;0.473;0.925;77;1954;0
8481;8481;789507408;5203;0.586;0.765;90;0;0
8482;8482;788842008;5173;0.943;0.706;87;2336;0
8483;8483;714742758;4751;0.671;0.642;87;2209;0
8484;8484;717742908;4520;0.787;0.762;74;2517;0
8485;8485;712874433;5413;0.814;0.765;90;642;0
8486;8486;711092658;2862;0.839;0.733;52;855;1
8487;8487;720299283;4380;0.538;0.739;80;0;0
8488;8488;719237058;4498;0.45;0.574;96;891;0
8489;8489;719671383;4109;0.74;1.0;70;0;0
8490;8490;788290383;4436;0.669;0.804;83;1588;0
8491;8491;779701983;4643;0.595;0.702;80;1426;0
8492;8492;779247483;2754;0.656;0.667;55;0;1
8493;8493;767093133;4191;0.646;0.739;80;0;0
8494;8494;717979008;4833;0.514;1.077;81;1072;0
8495;8495;712132383;5056;0.839;0.547;82;861;0
8496;8496;772306383;2299;0.602;0.312;42;0;1
8497;8497;714469008;5115;0.613;0.787;84;1337;0
8498;8498;812446158;4869;0.579;0.512;65;0;0
8499;8499;779401233;5216;0.61;0.66;78;0;0
8500;8500;784994883;4746;1.033;0.875;75;2378;0
8501;8501;721080183;4613;0.724;1.0;82;0;0
8502;8502;712572858;3831;0.88;0.667;45;1801;0
8503;8503;719759733;2851;0.902;0.75;49;0;1
8504;8504;780371433;4725;0.688;0.694;83;2014;0
8505;8505;822170733;2401;0.574;0.742;54;2517;1
8506;8506;708224133;4431;0.533;0.651;71;1480;0
8507;8507;719299533;2954;0.896;0.556;42;795;1
8508;8508;780633483;4962;0.814;0.841;81;1302;0
8509;8509;771356508;4500;0.757;0.972;71;1936;0
8510;8510;823629333;4220;0.788;1.174;50;0;0
8511;8511;712961658;5321;0.644;0.95;78;2238;0
8512;8512;710464683;5578;0.814;0.854;89;2127;0
8513;8513;716688183;2878;0.874;0.452;45;1521;1
8514;8514;789082758;4981;0.726;0.698;90;1661;0
8515;8515;709140858;5112;0.767;0.673;82;996;0
8516;8516;822127008;4351;0.708;0.717;79;615;0
8517;8517;720496158;4031;0.625;0.745;82;1168;0
8518;8518;774588633;4928;0.81;0.909;84;0;0
8519;8519;788465583;3029;0.899;0.733;52;1573;0
8520;8520;741517458;1874;0.31;0.739;40;2517;1
8521;8521;709935708;4291;0.537;0.711;77;1696;0
8522;8522;721112508;4834;0.686;0.667;80;0;0
8523;8523;720734583;5039;0.894;0.745;82;1561;0
8524;8524;772286658;2083;0.433;0.647;56;2507;1
8525;8525;807149058;4752;0.631;0.739;80;1628;0
8526;8526;771045708;2801;0.864;1.217;51;970;1
8527;8527;711733308;4930;0.782;0.784;91;0;0
8528;8528;710518308;4155;0.457;0.667;85;0;0
8529;8529;716586408;4187;0.603;0.686;86;1022;0
8530;8530;713152383;4405;0.591;0.864;82;2517;0
8531;8531;771935283;5217;0.731;0.725;88;1927;0
8532;8532;720460083;2198;0.331;0.355;42;0;1
8533;8533;825838908;4846;0.631;0.84;92;0;0
8534;8534;709082808;5092;0.507;0.759;95;1198;0
8535;8535;710937783;5313;0.805;1.194;68;2414;0
8536;8536;789540108;4761;0.674;0.744;75;1819;0
8537;8537;709824633;5064;0.995;0.905;80;1375;0
8538;8538;717874533;1968;0.596;0.759;51;0;1
8539;8539;712571883;4677;0.989;0.706;58;1658;0
8540;8540;716926758;4268;0.608;0.857;91;0;0
8541;8541;716181858;4633;0.709;0.634;67;0;0
8542;8542;779613933;5045;0.667;0.755;86;1319;0
8543;8543;712136058;2643;0.782;0.515;50;0;1
8544;8544;709678608;4269;0.568;0.643;69;1076;0
8545;8545;714276408;2264;0.374;0.56;39;1445;1
8546;8546;719953383;4564;0.721;0.717;79;0;0
8547;8547;718795083;5337;0.881;0.735;85;1030;0
8548;8548;720503508;5220;0.549;0.829;75;1235;0
8549;8549;770762133;5034;0.612;0.681;79;2517;0
8550;8550;713555133;2424;0.63;0.481;40;595;1
8551;8551;711232608;2235;0.694;0.591;35;0;1
8552;8552;780322908;4431;0.665;1.094;67;911;0
8553;8553;708207783;4680;0.685;0.778;80;0;0
8554;8554;719590458;3120;0.845;0.586;46;0;1
8555;8555;778679883;3645;0.577;0.551;76;0;0
8556;8556;780230208;4766;0.62;1.083;75;1604;0
8557;8557;827703258;4674;0.717;0.886;66;0;0
8558;8558;807379833;2563;0.765;0.417;34;145;1
8559;8559;711178383;4146;0.715;0.882;64;1166;0
8560;8560;712203333;4691;0.618;0.727;76;1750;0
8561;8561;709261383;4970;0.756;0.929;81;661;0
8562;8562;715829358;4794;0.73;0.6;88;2517;0
8563;8563;713213133;4972;0.573;0.9;76;1660;0
8564;8564;778860783;2836;0.62;0.281;41;1116;1
8565;8565;779442783;4445;0.502;0.745;89;1365;0
8566;8566;780008358;2598;0.876;0.621;47;0;1
8567;8567;721274208;2408;0.648;0.583;38;2104;1
8568;8568;714076683;2461;0.636;0.742;54;2517;1
8569;8569;788791383;4850;0.853;0.75;70;0;0
8570;8570;709459608;5390;0.61;0.776;87;0;0
8571;8571;711560058;4806;0.95;0.766;83;1334;0
8572;8572;717657333;4783;0.818;0.667;65;1834;0
8573;8573;812218908;2899;0.957;0.821;51;2517;1
8574;8574;787482033;2251;0.645;0.227;27;0;1
8575;8575;779141658;4989;0.767;0.696;78;2115;0
8576;8576;813810333;2703;0.974;1.0;54;0;1
8577;8577;789613083;5108;0.494;0.884;81;0;0
8578;8578;794540883;4776;0.653;1.023;87;1465;0
8579;8579;811889808;7279;0.636;0.627;83;2305;0
8580;8580;720509433;3776;0.507;0.944;70;1627;0
8581;8581;715091208;8512;0.888;0.679;94;841;0
8582;8582;719269308;7418;0.878;0.579;90;2517;0
8583;8583;718200333;7471;0.79;0.673;87;2117;0
8584;8584;713487633;7663;0.665;0.655;91;1807;0
8585;8585;789363408;7427;0.814;0.566;83;2517;0
8586;8586;713916708;7758;0.77;0.719;98;2435;0
8587;8587;823833483;7904;0.715;0.804;83;1544;0
8588;8588;717756258;7761;0.692;0.647;84;1158;0
8589;8589;712879158;7693;0.832;0.628;70;2201;0
8590;8590;709474683;8442;0.849;0.508;95;1478;0
8591;8591;772313358;8693;0.921;0.569;91;2216;0
8592;8592;711856683;7352;0.64;0.818;80;1273;0
8593;8593;718530258;7249;0.799;0.509;86;1411;0
8594;8594;716288208;7549;0.706;0.638;77;0;0
8595;8595;718712583;8092;0.883;0.667;80;1665;0
8596;8596;806432433;8006;0.696;0.571;88;1713;0
8597;8597;720074583;7380;0.709;0.689;76;1516;0
8598;8598;768848658;7823;0.889;0.673;87;1797;0
8599;8599;709895508;7434;0.703;0.586;92;974;0
8600;8600;711542358;7471;0.597;0.467;88;1187;0
8601;8601;718773333;7548;0.94;0.618;89;1799;0
8602;8602;816832383;6932;0.659;0.744;75;2266;0
8603;8603;714042108;7302;0.697;0.654;86;1013;0
8604;8604;714664683;8178;0.835;0.596;91;0;0
8605;8605;713894358;7889;0.735;0.508;98;814;0
8606;8606;715436883;7719;0.76;0.623;86;1582;0
8607;8607;715260558;7674;0.975;0.633;80;0;0
8608;8608;713664258;7359;0.726;0.574;85;2014;0
8609;8609;713364783;8108;0.801;0.7;85;1010;0
8610;8610;718078008;7494;0.809;0.667;85;0;0
8611;8611;798546408;7553;0.698;0.529;104;1444;0
8612;8612;779018508;7179;0.733;0.632;93;2082;0
8613;8613;802668333;3512;0.5;0.471;50;1919;1
8614;8614;718320933;8257;0.842;0.574;96;2347;0
8615;8615;789016983;7834;0.946;0.509;86;968;0
8616;8616;713907633;7791;0.676;0.615;84;1265;0
8617;8617;708474333;7906;0.775;0.611;87;2517;0
8618;8618;778894233;7595;0.644;0.804;83;0;0
8619;8619;717244683;7409;0.696;0.679;89;1467;0
8620;8620;711410958;7582;0.781;0.917;69;2517;0
8621;8621;799711833;7910;0.808;0.557;95;2296;0
8622;8622;714047733;7460;0.718;0.604;85;2119;0
8623;8623;710061783;4517;0.895;0.439;59;0;1
8624;8624;711082908;8385;0.91;0.565;97;1303;0
8625;8625;721190358;7640;0.769;0.564;86;2517;0
8626;8626;712760208;7921;0.776;0.55;93;1192;0
8627;8627;751563933;7242;0.637;0.508;95;2451;0
8628;8628;815498733;7643;0.634;0.771;85;1848;0
8629;8629;718433508;8097;0.801;0.63;88;2119;0
8630;8630;720935658;7709;0.614;0.561;89;1744;0
8631;8631;714754533;8012;0.764;0.582;87;1925;0
8632;8632;714713508;7836;0.767;0.582;87;1803;0
8633;8633;715038033;8216;0.807;0.509;80;629;0
8634;8634;809169858;7728;0.705;0.576;93;1383;0
8635;8635;718379358;8453;0.93;0.731;90;2017;0
8636;8636;779456508;7477;0.693;0.655;91;0;0
8637;8637;708907833;7866;0.851;0.909;84;2517;0
8638;8638;708693558;7344;0.634;0.696;95;2167;0
8639;8639;718665933;7437;0.77;0.623;86;2517;0
8640;8640;816073983;7957;0.822;0.544;88;1182;0
8641;8641;715851333;7376;0.723;0.54;97;1903;0
8642;8642;712884408;7939;0.649;0.61;95;1904;0
8643;8643;715404783;7546;0.615;0.63;88;1464;0
8644;8644;773356008;7960;0.798;0.458;86;1200;0
8645;8645;789525408;7990;0.738;0.534;89;1594;0
8646;8646;721212258;7403;0.904;0.544;88;1946;0
8647;8647;719625933;8000;0.785;0.412;96;1143;0
8648;8648;714304458;6800;0.594;0.814;78;0;0
8649;8649;819975183;7391;0.738;0.705;75;2179;0
8650;8650;785515533;8947;0.845;0.576;93;1337;0
8651;8651;720712533;7499;0.716;0.571;88;761;0
8652;8652;709861008;8520;0.752;0.589;89;2414;0
8653;8653;713911233;7584;0.718;0.7;85;1060;0
8654;8654;712580958;7399;0.654;0.717;91;2130;0
8655;8655;719473458;7205;0.634;0.826;84;1359;0
8656;8656;711764733;7766;0.682;0.62;81;0;0
8657;8657;794124708;7053;0.647;0.865;69;2197;0
8658;8658;780707733;6832;0.703;0.706;87;2109;0
8659;8659;780620883;7381;0.628;0.607;98;1293;0
8660;8660;720849708;7042;0.709;0.635;85;2517;0
8661;8661;789312033;4921;1.023;0.645;51;460;1
8662;8662;778742358;7517;0.679;0.617;76;0;0
8663;8663;719658858;7042;0.666;0.553;73;2096;0
8664;8664;713425383;4923;0.994;0.333;56;1939;1
8665;8665;770842833;4777;0.977;0.457;51;1273;1
8666;8666;712029783;7836;0.853;0.603;93;2253;0
8667;8667;718893333;7509;0.718;0.647;84;2077;0
8668;8668;711203658;7745;0.813;0.517;88;1346;0
8669;8669;718567758;7332;0.702;0.614;92;1334;0
8670;8670;771719283;8854;0.897;0.643;92;1324;0
8671;8671;717926358;8328;1.014;0.733;78;2142;0
8672;8672;779751258;8423;0.806;0.708;82;1183;0
8673;8673;774491958;8284;0.829;0.604;77;1738;0
8674;8674;713428833;7613;0.854;0.579;90;1239;0
8675;8675;714166833;7796;0.836;0.791;77;1432;0
8676;8676;809464608;2691;0.618;0.5;42;2517;1
8677;8677;789681708;7750;0.772;0.608;82;713;0
8678;8678;713102733;8195;0.791;0.679;94;1766;0
8679;8679;715195383;7649;0.662;0.603;101;1625;0
8680;8680;812408058;7845;0.629;0.533;92;1082;0
8681;8681;787226508;7192;0.793;0.708;82;1302;0
8682;8682;713537733;7582;0.823;0.696;95;1426;0
8683;8683;715170183;7059;0.684;0.577;82;2113;0
8684;8684;717109983;7768;0.742;0.729;83;2138;0
8685;8685;713208033;7679;0.744;0.684;64;1360;0
8686;8686;712788258;7265;0.699;0.905;80;1405;0
8687;8687;758382183;8186;0.925;0.722;93;789;0
8688;8688;715469583;7782;0.74;0.66;88;1250;0
8689;8689;709235058;8032;0.702;0.66;88;1694;0
8690;8690;714786483;7377;0.56;0.608;82;1186;0
8691;8691;713299758;7422;0.651;0.673;87;1289;0
8692;8692;771912408;7468;0.695;0.614;92;1402;0
8693;8693;721445658;8162;0.769;0.589;89;1677;0
8694;8694;719787633;7535;0.84;0.673;92;1913;0
8695;8695;713697933;7827;0.774;0.54;77;1264;0
8696;8696;712208658;8126;0.81;0.667;95;1255;0
